Company,Code,Industry,Year,Season,announce_day,EPS,PE,Divdend_Rate,TTM_PE,EPS_growth,Expeceted_Dividend_Rate
2722 夏都,2722,觀光事業,2016,3,2016-11-14,0.69,24.09,0.011000000000000001,22.255000000000003,-0.25806451612903236,0.010924999999999995
2722 夏都,2722,觀光事業,2016,4,2017-03-31,0.07,25.02,0.0118,23.012500000000003,-0.5,0.011174999999999994
2722 夏都,2722,觀光事業,2017,1,2017-05-15,0.0,27.09,0.0124,24.467500000000005,-1.0,0.011524999999999994
2723 美食-KY,2723,觀光事業,2013,1,2013-05-15,1.31,18.77,0.0297,,,
2723 美食-KY,2723,觀光事業,2013,2,2013-08-14,0.99,20.69,0.028900000000000002,,,
2723 美食-KY,2723,觀光事業,2013,3,2013-11-14,1.12,27.6,0.0236,,,
2723 美食-KY,2723,觀光事業,2013,4,2014-03-31,0.65,28.51,0.006500000000000001,23.892500000000002,,0.022175
2723 美食-KY,2723,觀光事業,2014,1,2014-05-15,1.3,33.06,0.0055000000000000005,27.465,-0.007633587786259549,0.016125
2723 美食-KY,2723,觀光事業,2014,2,2014-08-14,0.06,37.66,0.005600000000000001,31.707499999999996,-0.9393939393939393,0.010299999999999998
2723 美食-KY,2723,觀光事業,2014,3,2014-11-14,0.88,43.82,0.0052,35.762499999999996,-0.21428571428571436,0.005699999999999999
2723 美食-KY,2723,觀光事業,2014,4,2015-03-31,1.5,23.62,0.0074,34.54,1.3076923076923077,0.005925
2723 美食-KY,2723,觀光事業,2015,1,2015-05-15,1.34,20.62,0.0086,31.43,0.030769230769230795,0.0066999999999999985
2723 美食-KY,2723,觀光事業,2015,2,2015-08-14,1.32,17.42,0.008,26.369999999999997,21.0,0.007299999999999999
2723 美食-KY,2723,觀光事業,2015,3,2015-11-14,2.93,17.22,0.0062,19.72,2.329545454545455,0.0075499999999999986
2723 美食-KY,2723,觀光事業,2015,4,2016-03-31,2.48,19.11,0.0106,18.592499999999998,0.6533333333333333,0.00835
2723 美食-KY,2723,觀光事業,2016,1,2016-05-15,2.62,18.74,0.0097,18.122499999999995,0.9552238805970149,0.008625
2723 美食-KY,2723,觀光事業,2016,2,2016-08-14,2.64,18.63,0.0088,18.424999999999994,1.0,0.008825000000000001
2723 美食-KY,2723,觀光事業,2016,3,2016-11-14,3.34,20.64,0.0076,19.279999999999994,0.13993174061433436,0.009175000000000003
2723 美食-KY,2723,觀光事業,2016,4,2017-03-31,3.4,14.8,0.0204,18.202499999999993,0.3709677419354838,0.011625000000000003
2723 美食-KY,2723,觀光事業,2017,1,2017-05-15,3.22,16.11,0.0174,17.544999999999995,0.22900763358778628,0.013550000000000003
2727 王品,2727,觀光事業,2013,1,2013-05-15,4.69,18.5,0.0322,,,
2727 王品,2727,觀光事業,2013,2,2013-08-14,3.81,18.5,0.0308,,,
2727 王品,2727,觀光事業,2013,3,2013-11-14,3.6,21.93,0.0269,,,
2727 王品,2727,觀光事業,2013,4,2014-03-31,1.97,25.27,0.0248,21.05,,0.028675000000000003
2727 王品,2727,觀光事業,2014,1,2014-05-15,4.0,22.33,0.0278,22.0075,-0.14712153518123675,0.027575000000000002
2727 王品,2727,觀光事業,2014,2,2014-08-14,2.83,24.01,0.0277,23.385,-0.25721784776902884,0.026800000000000004
2727 王品,2727,觀光事業,2014,3,2014-11-14,2.27,20.95,0.0332,23.14,-0.36944444444444446,0.028375000000000004
2727 王品,2727,觀光事業,2014,4,2015-03-31,0.16,17.58,0.0273,21.2175,-0.918781725888325,0.029
2727 王品,2727,觀光事業,2015,1,2015-05-15,2.07,15.85,0.0325,19.5975,-0.48250000000000004,0.030175000000000007
2727 王品,2727,觀光事業,2015,2,2015-08-14,1.07,18.03,0.0294,18.1025,-0.6219081272084805,0.03060000000000001
2727 王品,2727,觀光事業,2015,3,2015-11-14,-0.04,13.99,0.045899999999999996,16.362499999999997,-1.0176211453744493,0.033775000000000006
2727 王品,2727,觀光事業,2015,4,2016-03-31,-2.66,17.43,0.0062,16.325,-17.625,0.028500000000000008
2727 王品,2727,觀光事業,2016,1,2016-05-15,1.07,19.73,0.0072,17.295,-0.48309178743961345,0.022175000000000007
2727 王品,2727,觀光事業,2016,2,2016-08-14,1.08,17.88,0.0088,17.2575,0.009345794392523372,0.01702500000000001
2727 王品,2727,觀光事業,2016,3,2016-11-14,1.54,14.03,0.0083,17.267500000000002,-39.5,0.00762500000000001
2727 王品,2727,觀光事業,2016,4,2017-03-31,0.51,11.25,0.026600000000000002,15.722500000000002,-1.1917293233082706,0.01272500000000001
2727 王品,2727,觀光事業,2017,1,2017-05-15,1.7,10.66,0.025,13.455000000000002,0.5887850467289718,0.017175000000000013
2731 雄獅,2731,觀光事業,2013,1,2013-05-15,1.45,16.32,0.0298,,,
2731 雄獅,2731,觀光事業,2013,2,2013-08-14,1.2,15.04,0.025,,,
2731 雄獅,2731,觀光事業,2013,3,2013-11-14,2.21,14.76,0.0183,,,
2731 雄獅,2731,觀光事業,2013,4,2014-03-31,1.14,19.84,0.0317,16.49,,0.0262
2731 雄獅,2731,觀光事業,2014,1,2014-05-15,1.19,19.22,0.0336,17.214999999999996,-0.17931034482758623,0.02715
2731 雄獅,2731,觀光事業,2014,2,2014-08-14,1.55,16.6,0.0349,17.604999999999997,0.29166666666666674,0.029625000000000005
2731 雄獅,2731,觀光事業,2014,3,2014-11-14,1.98,14.25,0.0408,17.477499999999996,-0.10407239819004524,0.035250000000000004
2731 雄獅,2731,觀光事業,2014,4,2015-03-31,0.77,14.41,0.0435,16.119999999999994,-0.3245614035087719,0.0382
2731 雄獅,2731,觀光事業,2015,1,2015-05-15,1.92,14.12,0.038900000000000004,14.844999999999995,0.6134453781512605,0.039525
2731 雄獅,2731,觀光事業,2015,2,2015-08-14,2.5,19.05,0.025099999999999997,15.457499999999994,0.6129032258064515,0.037075
2731 雄獅,2731,觀光事業,2015,3,2015-11-14,1.45,19.59,0.0262,16.792499999999993,-0.2676767676767677,0.033424999999999996
2731 雄獅,2731,觀光事業,2015,4,2016-03-31,0.56,14.96,0.0387,16.929999999999993,-0.27272727272727265,0.032225000000000004
2731 雄獅,2731,觀光事業,2016,1,2016-05-15,1.08,15.91,0.042199999999999994,17.37749999999999,-0.43749999999999994,0.033049999999999996
2731 雄獅,2731,觀光事業,2016,2,2016-08-14,1.4,16.57,0.050300000000000004,16.75749999999999,-0.44000000000000006,0.039349999999999996
2731 雄獅,2731,觀光事業,2016,3,2016-11-14,0.89,16.37,0.0582,15.95249999999999,-0.38620689655172413,0.047349999999999996
2731 雄獅,2731,觀光事業,2016,4,2017-03-31,0.17,19.08,0.0484,16.982499999999987,-0.6964285714285714,0.049775
2731 雄獅,2731,觀光事業,2017,1,2017-05-15,1.39,19.07,0.0441,17.772499999999987,0.28703703703703687,0.05025
2801 彰銀,2801,金融業,2013,1,2013-05-15,0.32,12.39,0.005600000000000001,,,
2801 彰銀,2801,金融業,2013,2,2013-08-14,0.31,11.94,0.006,,,
2801 彰銀,2801,金融業,2013,3,2013-11-14,0.3,13.49,0.0054,,,
2801 彰銀,2801,金融業,2013,4,2014-03-31,0.23,13.23,0.0327,12.7625,,0.012425
2801 彰銀,2801,金融業,2014,1,2014-05-15,0.4,12.08,0.0332,12.684999999999999,0.25000000000000006,0.019325000000000002
2801 彰銀,2801,金融業,2014,2,2014-08-14,0.36,11.75,0.032400000000000005,12.6375,0.16129032258064513,0.025925000000000004
2801 彰銀,2801,金融業,2014,3,2014-11-14,0.4,11.53,0.0315,12.147499999999999,0.3333333333333335,0.03245000000000001
2801 彰銀,2801,金融業,2014,4,2015-03-31,0.23,11.55,0.011000000000000001,11.7275,0.0,0.027025000000000007
2801 彰銀,2801,金融業,2015,1,2015-05-15,0.36,11.75,0.011000000000000001,11.645,-0.10000000000000009,0.021475000000000008
2801 彰銀,2801,金融業,2015,2,2015-08-14,0.36,11.31,0.0113,11.535,0.0,0.016200000000000006
2801 彰銀,2801,金融業,2015,3,2015-11-14,0.39,10.72,0.0115,11.3325,-0.025000000000000022,0.011200000000000005
2801 彰銀,2801,金融業,2015,4,2016-03-31,0.29,9.66,0.0223,10.86,0.2608695652173912,0.014025000000000004
2801 彰銀,2801,金融業,2016,1,2016-05-15,0.4,9.75,0.0212,10.36,0.11111111111111122,0.016575000000000006
2801 彰銀,2801,金融業,2016,2,2016-08-14,0.3,10.22,0.0209,10.087499999999999,-0.16666666666666666,0.018975000000000006
2801 彰銀,2801,金融業,2016,3,2016-11-14,0.36,10.47,0.0206,10.024999999999999,-0.07692307692307698,0.02125000000000001
2801 彰銀,2801,金融業,2016,4,2017-03-31,0.31,10.92,0.0245,10.34,0.06896551724137938,0.02180000000000001
2801 彰銀,2801,金融業,2017,1,2017-05-15,0.32,12.23,0.0227,10.96,-0.20000000000000004,0.02217500000000001
2809 京城銀,2809,金融業,2013,1,2013-05-15,0.98,7.49,0.054299999999999994,,,
2809 京城銀,2809,金融業,2013,2,2013-08-14,0.69,7.14,0.0588,,,
2809 京城銀,2809,金融業,2013,3,2013-11-14,0.92,6.69,0.0596,,,
2809 京城銀,2809,金融業,2013,4,2014-03-31,0.97,7.22,0.0528,7.135,,0.056374999999999995
2809 京城銀,2809,金融業,2014,1,2014-05-15,1.05,6.8,0.053099999999999994,6.962499999999999,0.0714285714285715,0.05607499999999999
2809 京城銀,2809,金融業,2014,2,2014-08-14,1.35,5.84,0.0521,6.637499999999999,0.956521739130435,0.0544
2809 京城銀,2809,金融業,2014,3,2014-11-14,0.96,6.76,0.0446,6.6549999999999985,0.04347826086956513,0.05065
2809 京城銀,2809,金融業,2014,4,2015-03-31,0.96,6.61,0.045700000000000005,6.5024999999999995,-0.010309278350515474,0.048875
2809 京城銀,2809,金融業,2015,1,2015-05-15,0.95,6.15,0.0501,6.339999999999999,-0.09523809523809532,0.048125
2809 京城銀,2809,金融業,2015,2,2015-08-14,1.03,5.82,0.055999999999999994,6.334999999999999,-0.23703703703703707,0.0491
2809 京城銀,2809,金融業,2015,3,2015-11-14,0.42,5.87,0.0642,6.112499999999999,-0.5625000000000001,0.054
2809 京城銀,2809,金融業,2015,4,2016-03-31,0.67,6.41,0.0203,6.062499999999999,-0.30208333333333326,0.04765
2809 京城銀,2809,金融業,2016,1,2016-05-15,0.96,5.93,0.022400000000000003,6.0074999999999985,0.010526315789473694,0.040725
2809 京城銀,2809,金融業,2016,2,2016-08-14,0.95,5.95,0.0232,6.039999999999998,-0.07766990291262142,0.032525
2809 京城銀,2809,金融業,2016,3,2016-11-14,1.21,5.98,0.0187,6.067499999999998,1.8809523809523812,0.02115
2809 京城銀,2809,金融業,2016,4,2017-03-31,1.05,5.81,0.053099999999999994,5.917499999999998,0.5671641791044776,0.029349999999999998
2809 京城銀,2809,金融業,2017,1,2017-05-15,1.08,6.07,0.0495,5.952499999999998,0.1250000000000001,0.036125
2812 台中銀,2812,金融業,2013,1,2013-05-15,0.34,7.0,0.009399999999999999,,,
2812 台中銀,2812,金融業,2013,2,2013-08-14,0.37,6.68,0.0092,,,
2812 台中銀,2812,金融業,2013,3,2013-11-14,0.32,6.9,0.009000000000000001,,,
2812 台中銀,2812,金融業,2013,4,2014-03-31,0.23,7.84,0.018500000000000003,7.1049999999999995,,0.011525
2812 台中銀,2812,金融業,2014,1,2014-05-15,0.41,7.13,0.0191,7.137499999999999,0.20588235294117632,0.013950000000000002
2812 台中銀,2812,金融業,2014,2,2014-08-14,0.36,7.25,0.0179,7.279999999999999,-0.027027027027027053,0.016125000000000004
2812 台中銀,2812,金融業,2014,3,2014-11-14,0.36,6.97,0.0175,7.297499999999999,0.12499999999999993,0.018250000000000002
2812 台中銀,2812,金融業,2014,4,2015-03-31,0.23,6.92,0.024399999999999998,7.0675,0.0,0.019725000000000003
2812 台中銀,2812,金融業,2015,1,2015-05-15,0.36,7.08,0.0235,7.055000000000001,-0.1219512195121951,0.020825000000000003
2812 台中銀,2812,金融業,2015,2,2015-08-14,0.33,7.07,0.0236,7.010000000000002,-0.08333333333333326,0.022250000000000002
2812 台中銀,2812,金融業,2015,3,2015-11-14,0.26,7.05,0.0252,7.030000000000001,-0.27777777777777773,0.024175000000000002
2812 台中銀,2812,金融業,2015,4,2016-03-31,0.22,7.2,0.053399999999999996,7.100000000000001,-0.04347826086956525,0.031425
2812 台中銀,2812,金融業,2016,1,2016-05-15,0.25,7.8,0.053,7.280000000000001,-0.3055555555555555,0.0388
2812 台中銀,2812,金融業,2016,2,2016-08-14,0.25,7.85,0.0554,7.475000000000001,-0.24242424242424246,0.04675
2812 台中銀,2812,金融業,2016,3,2016-11-14,0.29,7.66,0.0552,7.6275,0.11538461538461527,0.05425
2812 台中銀,2812,金融業,2016,4,2017-03-31,0.3,7.17,0.0599,7.62,0.3636363636363636,0.055874999999999994
2812 台中銀,2812,金融業,2017,1,2017-05-15,0.27,7.4,0.0558,7.5200000000000005,0.08000000000000007,0.056575
2816 旺旺保,2816,金融業,2013,1,2013-05-15,0.65,10.6,0.0,,,
2816 旺旺保,2816,金融業,2013,2,2013-08-14,0.5,9.44,0.0,,,
2816 旺旺保,2816,金融業,2013,3,2013-11-14,1.18,7.12,0.0,,,
2816 旺旺保,2816,金融業,2013,4,2014-03-31,0.25,9.15,0.0,9.0775,,0.0
2816 旺旺保,2816,金融業,2014,1,2014-05-15,0.96,7.08,0.0,8.1975,0.47692307692307684,0.0
2816 旺旺保,2816,金融業,2014,2,2014-08-14,1.14,6.56,0.0,7.477500000000001,1.2799999999999998,0.0
2816 旺旺保,2816,金融業,2014,3,2014-11-14,0.7,9.49,0.0,8.070000000000002,-0.4067796610169492,0.0
2816 旺旺保,2816,金融業,2014,4,2015-03-31,0.06,9.39,0.047,8.130000000000003,-0.76,0.01175
2816 旺旺保,2816,金融業,2015,1,2015-05-15,1.14,8.42,0.0481,8.465000000000003,0.18749999999999994,0.023774999999999998
2816 旺旺保,2816,金融業,2015,2,2015-08-14,0.35,10.2,0.050199999999999995,9.375000000000004,-0.6929824561403509,0.036324999999999996
2816 旺旺保,2816,金融業,2015,3,2015-11-14,-0.44,15.31,0.0681,10.830000000000004,-1.6285714285714286,0.053349999999999995
2816 旺旺保,2816,金融業,2015,4,2016-03-31,0.18,12.27,0.0066,11.550000000000004,2.0,0.04325
2816 旺旺保,2816,金融業,2016,1,2016-05-15,0.26,41.31,0.006999999999999999,19.772500000000004,-0.7719298245614035,0.032975
2816 旺旺保,2816,金融業,2016,2,2016-08-14,0.03,695.82,0.0083,191.1775,-0.9142857142857143,0.0225
2816 旺旺保,2816,金融業,2016,3,2016-11-14,0.4,14.5,0.008,190.97500000000002,-1.9090909090909092,0.0074750000000000025
2816 旺旺保,2816,金融業,2016,4,2017-03-31,0.34,14.89,0.0,191.63000000000002,0.8888888888888891,0.005825000000000002
2816 旺旺保,2816,金融業,2017,1,2017-05-15,0.49,11.55,0.0,184.19,0.8846153846153845,0.004075000000000002
2820 華票,2820,金融業,2013,1,2013-05-15,0.55,7.37,0.069,,,
2820 華票,2820,金融業,2013,2,2013-08-14,0.17,9.26,0.0724,,,
2820 華票,2820,金融業,2013,3,2013-11-14,0.17,9.5,0.0699,,,
2820 華票,2820,金融業,2013,4,2014-03-31,0.15,9.33,0.059800000000000006,8.865,,0.06777500000000002
2820 華票,2820,金融業,2014,1,2014-05-15,0.29,12.81,0.0593,10.225000000000001,-0.47272727272727283,0.06535000000000002
2820 華票,2820,金融業,2014,2,2014-08-14,0.23,11.12,0.06309999999999999,10.690000000000001,0.3529411764705882,0.06302500000000001
2820 華票,2820,金融業,2014,3,2014-11-14,0.29,9.77,0.0625,10.7575,0.7058823529411762,0.06117500000000001
2820 華票,2820,金融業,2014,4,2015-03-31,0.22,9.11,0.064,10.7025,0.46666666666666673,0.062225
2820 華票,2820,金融業,2015,1,2015-05-15,0.28,9.54,0.061,9.885,-0.034482758620689495,0.06265
2820 華票,2820,金融業,2015,2,2015-08-14,0.31,8.95,0.0613,9.3425,0.3478260869565217,0.062200000000000005
2820 華票,2820,金融業,2015,3,2015-11-14,0.3,8.43,0.0646,9.0075,0.03448275862068969,0.062725
2820 華票,2820,金融業,2015,4,2016-03-31,0.31,8.02,0.0725,8.735,0.40909090909090906,0.06485
2820 華票,2820,金融業,2016,1,2016-05-15,0.35,8.15,0.0675,8.3875,0.2499999999999998,0.066475
2820 華票,2820,金融業,2016,2,2016-08-14,0.37,7.59,0.0683,8.0475,0.1935483870967742,0.06822500000000001
2820 華票,2820,金融業,2016,3,2016-11-14,0.27,7.95,0.0661,7.9275,-0.09999999999999991,0.06860000000000001
2820 華票,2820,金融業,2016,4,2017-03-31,0.23,8.73,0.0646,8.105,-0.2580645161290322,0.066625
2820 華票,2820,金融業,2017,1,2017-05-15,0.23,10.33,0.0604,8.65,-0.3428571428571428,0.06485
2823 中壽,2823,金融業,2013,1,2013-05-15,0.87,11.77,0.0067,,,
2823 中壽,2823,金融業,2013,2,2013-08-14,0.27,12.31,0.0067,,,
2823 中壽,2823,金融業,2013,3,2013-11-14,0.54,13.56,0.0066,,,
2823 中壽,2823,金融業,2013,4,2014-03-31,0.66,12.96,0.0134,12.65,,0.00835
2823 中壽,2823,金融業,2014,1,2014-05-15,0.58,13.7,0.014499999999999999,13.1325,-0.33333333333333337,0.0103
2823 中壽,2823,金融業,2014,2,2014-08-14,0.45,12.29,0.014499999999999999,13.127499999999998,0.6666666666666666,0.01225
2823 中壽,2823,金融業,2014,3,2014-11-14,0.92,9.87,0.014499999999999999,12.204999999999997,0.7037037037037037,0.014225
2823 中壽,2823,金融業,2014,4,2015-03-31,0.3,11.4,0.0152,11.814999999999996,-0.5454545454545455,0.014674999999999999
2823 中壽,2823,金融業,2015,1,2015-05-15,1.09,8.7,0.0147,10.564999999999994,0.8793103448275865,0.014724999999999999
2823 中壽,2823,金融業,2015,2,2015-08-14,0.8,8.71,0.0127,9.669999999999995,0.7777777777777778,0.014275
2823 中壽,2823,金融業,2015,3,2015-11-14,1.35,6.43,0.014499999999999999,8.809999999999995,0.4673913043478261,0.014275
2823 中壽,2823,金融業,2015,4,2016-03-31,-0.32,7.9,0.023799999999999998,7.934999999999995,-2.066666666666667,0.016425
2823 中壽,2823,金融業,2016,1,2016-05-15,0.81,8.39,0.0242,7.8574999999999955,-0.25688073394495414,0.018799999999999997
2823 中壽,2823,金融業,2016,2,2016-08-14,0.97,7.62,0.0241,7.5849999999999955,0.2124999999999999,0.021649999999999996
2823 中壽,2823,金融業,2016,3,2016-11-14,0.91,11.54,0.020099999999999996,8.862499999999995,-0.32592592592592595,0.023049999999999994
2823 中壽,2823,金融業,2016,4,2017-03-31,0.11,10.38,0.025,9.482499999999996,-1.34375,0.023349999999999992
2823 中壽,2823,金融業,2017,1,2017-05-15,0.01,14.69,0.026699999999999998,11.057499999999996,-0.9876543209876543,0.023974999999999993
2832 台產,2832,金融業,2013,1,2013-05-15,0.49,11.27,0.049800000000000004,,,
2832 台產,2832,金融業,2013,2,2013-08-14,0.47,9.67,0.0501,,,
2832 台產,2832,金融業,2013,3,2013-11-14,0.73,9.71,0.049800000000000004,,,
2832 台產,2832,金融業,2013,4,2014-03-31,0.56,9.63,0.044500000000000005,10.07,,0.04855
2832 台產,2832,金融業,2014,1,2014-05-15,0.58,8.97,0.045599999999999995,9.495000000000001,0.18367346938775503,0.0475
2832 台產,2832,金融業,2014,2,2014-08-14,0.32,9.32,0.047,9.4075,-0.3191489361702127,0.046724999999999996
2832 台產,2832,金融業,2014,3,2014-11-14,0.4,10.5,0.0481,9.605,-0.4520547945205479,0.046299999999999994
2832 台產,2832,金融業,2014,4,2015-03-31,0.5,10.4,0.0404,9.7975,-0.10714285714285723,0.04527499999999999
2832 台產,2832,金融業,2015,1,2015-05-15,0.64,10.27,0.04,10.122499999999999,0.10344827586206906,0.04387499999999999
2832 台產,2832,金融業,2015,2,2015-08-14,1.51,6.61,0.0397,9.444999999999999,3.7187499999999996,0.04204999999999999
2832 台產,2832,金融業,2015,3,2015-11-14,0.41,6.33,0.041299999999999996,8.402499999999998,0.024999999999999883,0.04034999999999999
2832 台產,2832,金融業,2015,4,2016-03-31,0.45,6.44,0.056100000000000004,7.412499999999998,-0.09999999999999998,0.044274999999999995
2832 台產,2832,金融業,2016,1,2016-05-15,0.33,7.15,0.0559,6.632499999999998,-0.484375,0.048249999999999994
2832 台產,2832,金融業,2016,2,2016-08-14,0.17,11.46,0.0632,7.844999999999999,-0.8874172185430464,0.05412499999999999
2832 台產,2832,金融業,2016,3,2016-11-14,0.57,10.44,0.064,8.872499999999999,0.39024390243902435,0.05979999999999999
2832 台產,2832,金融業,2016,4,2017-03-31,0.28,11.77,0.0466,10.204999999999998,-0.3777777777777777,0.05742499999999998
2832 台產,2832,金融業,2017,1,2017-05-15,0.58,10.15,0.0472,10.954999999999998,0.7575757575757573,0.05524999999999998
2834 臺企銀,2834,金融業,2013,1,2013-05-15,0.15,12.26,0.0,,,
2834 臺企銀,2834,金融業,2013,2,2013-08-14,0.16,11.88,0.0,,,
2834 臺企銀,2834,金融業,2013,3,2013-11-14,0.13,12.89,0.0,,,
2834 臺企銀,2834,金融業,2013,4,2014-03-31,0.27,11.98,0.0,12.252500000000001,,0.0
2834 臺企銀,2834,金融業,2014,1,2014-05-15,0.24,10.75,0.0,11.875000000000002,0.6,0.0
2834 臺企銀,2834,金融業,2014,2,2014-08-14,0.25,10.03,0.0,11.412500000000001,0.5625,0.0
2834 臺企銀,2834,金融業,2014,3,2014-11-14,0.27,8.74,0.0,10.375000000000002,1.076923076923077,0.0
2834 臺企銀,2834,金融業,2014,4,2015-03-31,0.26,8.88,0.0,9.600000000000001,-0.03703703703703707,0.0
2834 臺企銀,2834,金融業,2015,1,2015-05-15,0.25,8.67,0.0,9.080000000000002,0.041666666666666706,0.0
2834 臺企銀,2834,金融業,2015,2,2015-08-14,0.23,8.42,0.0,8.677500000000002,-0.07999999999999996,0.0
2834 臺企銀,2834,金融業,2015,3,2015-11-14,0.22,7.67,0.0,8.410000000000002,-0.18518518518518523,0.0
2834 臺企銀,2834,金融業,2015,4,2016-03-31,0.22,7.5,0.012199999999999999,8.065000000000001,-0.15384615384615388,0.0030499999999999998
2834 臺企銀,2834,金融業,2016,1,2016-05-15,0.24,7.73,0.011699999999999999,7.830000000000002,-0.040000000000000036,0.005974999999999999
2834 臺企銀,2834,金融業,2016,2,2016-08-14,0.22,7.39,0.012199999999999999,7.572500000000002,-0.04347826086956525,0.009024999999999998
2834 臺企銀,2834,金融業,2016,3,2016-11-14,0.23,7.43,0.011899999999999999,7.512500000000001,0.0454545454545455,0.011999999999999999
2834 臺企銀,2834,金融業,2016,4,2017-03-31,0.2,7.65,0.0125,7.550000000000001,-0.09090909090909087,0.012074999999999999
